영구번호,화장실명,위도,경도,좌표정확도,좌표출처,카카오장소ID,카카오장소명,이름유사도,사유
WC007962,창원축구센터 관리동화장실,35.2219978297533,128.70817035713,A,kakao_place_bldg,17572803,창원축구센터 관리동,1.0,"캠퍼스·단지 건물 좌표(구분어 창원축구센터관리동, 묶음 좌표에서 222m)"
WC008060,창원시청 시의회 화장실,35.2284322868823,128.681739899299,A,kakao_place_bldg,1901917741,창원특례시의회,0.71,"캠퍼스·단지 건물 좌표(구분어 시의회, 묶음 좌표에서 44m)"
WC008058,창원시청 2별관 화장실,35.22881551775237,128.68198395238096,A,kakao_place_bldg,1418709513,창원시청 제2별관,0.93,"캠퍼스·단지 건물 좌표(구분어 별관, 묶음 좌표에서 83m)"
WC008057,창원시청 1별관 화장실,35.22827158682585,128.68286237250942,A,kakao_place_bldg,1393059113,창원시청 제1별관,0.93,"캠퍼스·단지 건물 좌표(구분어 별관, 묶음 좌표에서 146m)"
WC051322,영락공원(주차장),35.230201751133,126.917523308598,A,kakao_place_bldg,18053876,광주영락공원 주차장,0.88,"캠퍼스·단지 건물 좌표(구분어 주차장, 묶음 좌표에서 135m)"
WC051318,영락공원(2추모관),35.2292394513946,126.91802520039,A,kakao_place_bldg,1254958013,전남광주통합특별시도시공사 영락공원 제2추모관,0.53,"캠퍼스·단지 건물 좌표(구분어 추모관, 묶음 좌표에서 245m)"
WC051317,영락공원(1추모관),35.23151539032055,126.91675300466521,A,kakao_place_bldg,25733600,전남광주통합특별시도시공사 영락공원 제1추모관,0.53,"캠퍼스·단지 건물 좌표(구분어 추모관, 묶음 좌표에서 69m)"
WC008199,창원실내수영장,35.2319043844647,128.669917191776,A,kakao_place_bldg,17577976,창원실내수영장,1.0,"캠퍼스·단지 건물 좌표(구분어 실내수영장, 묶음 좌표에서 526m)"
WC030821,클레이아크김해 미술관 연수관 화장실,35.2502057228448,128.746053541146,A,kakao_place_bldg,27061980,클레이아크김해미술관 연수관,1.0,"캠퍼스·단지 건물 좌표(구분어 연수관, 묶음 좌표에서 132m)"
WC030820,클레이아크김해 미술관 큐빅하우스 화장실,35.2498141593918,128.744959715979,A,kakao_place_bldg,1674252295,클레이아크 김해미술관 큐빅하우스,1.0,"캠퍼스·단지 건물 좌표(구분어 큐빅하우스, 묶음 좌표에서 111m)"
WC030816,클레이아크김해 미술관 체험관 화장실,35.2499113699581,128.745717644506,A,kakao_place_bldg,8566415,클레이아크김해미술관 체험관,1.0,"캠퍼스·단지 건물 좌표(구분어 체험관, 묶음 좌표에서 130m)"
WC030813,김해가야테마파크 공연장화장실,35.2509186406428,128.892799240075,A,kakao_place_bldg,26511605,김해가야테마파크 철광산공연장,0.88,"캠퍼스·단지 건물 좌표(구분어 공연장, 묶음 좌표에서 118m)"
WC030808,김해가야테마파크 가야관화장실,35.25135316792433,128.8924435096893,A,kakao_place_bldg,26851291,가야관 가야테마파크점,0.57,"캠퍼스·단지 건물 좌표(구분어 가야관, 묶음 좌표에서 123m)"
WC030927,시민체육공원(테니스장)화장실,35.2586426575638,128.882809301109,A,kakao_place_bldg,1419110147,김해시시민체육공원 테니스장,0.87,"캠퍼스·단지 건물 좌표(구분어 시민체육공원테니스장, 묶음 좌표에서 624m)"
WC030943,동부스포츠센터 화장실,35.25660658054888,128.9057332257225,A,kakao_place_bldg,11584151,김해동부스포츠센터,0.88,"캠퍼스·단지 건물 좌표(구분어 동부스포츠센터, 묶음 좌표에서 152m)"
WC036582,화엄사 금정암,35.25721029895955,127.50097371304165,A,kakao_place_bldg,10977786,금정암,0.67,"캠퍼스·단지 건물 좌표(구분어 금정암, 묶음 좌표에서 296m)"
WC036580,화엄사주차장 화장실,35.25417804506462,127.49620152985356,A,kakao_place_bldg,20579003,화엄사 주차장,1.0,"캠퍼스·단지 건물 좌표(구분어 주차장, 묶음 좌표에서 375m)"
WC012441,부산광역시인재개발원,35.2669832940285,129.0231563448,A,kakao_place_bldg,7908882,부산광역시 인재개발원,1.0,"캠퍼스·단지 건물 좌표(구분어 부산광역시인재개발원, 묶음 좌표에서 231m)"
WC012395,평생교육진흥원,35.26715371860111,129.0215871214953,A,kakao_place_bldg,9042271,부산여성가족과 평생교육진흥원 금곡동청사,0.54,"캠퍼스·단지 건물 좌표(구분어 평생교육진흥원, 묶음 좌표에서 122m)"
WC012442,부산인재개발원(운동장),35.2662358124251,129.021942289826,A,kakao_place_bldg,17557244,부산인재개발원 운동장,1.0,"캠퍼스·단지 건물 좌표(구분어 부산인재개발원운동장, 묶음 좌표에서 229m)"
WC031668,국민체육센터,35.31573039247912,128.2569671790743,A,kakao_place_bldg,9914179,의령국민체육센터,0.86,"캠퍼스·단지 건물 좌표(구분어 국민체육센터, 묶음 좌표에서 102m)"
WC008025,북면사무소,35.3473574543779,128.607670582469,A,kakao_place_bldg,15143885,북면사무소앞교차로,0.71,"캠퍼스·단지 건물 좌표(구분어 북면사무소, 묶음 좌표에서 76m)"
WC001177,양산종합운동장(실내체육관),35.34619387594259,129.03284892964166,A,kakao_place_bldg,14735489,양산종합운동장 실내체육관,1.0,"캠퍼스·단지 건물 좌표(구분어 양산종합운동장실내체육관, 묶음 좌표에서 352m)"
WC000762,강천산군립공원(병풍폭포),35.4078150577436,127.065249455611,A,kakao_place_bldg,7959492,순창병풍폭포,0.47,"캠퍼스·단지 건물 좌표(구분어 병풍폭포, 묶음 좌표에서 123m)"
WC026818,모양정,35.4326463257427,126.725689664474,A,kakao_place_bldg,17580997,고창군 공설운동장 모양정,0.43,"캠퍼스·단지 건물 좌표(구분어 모양정, 묶음 좌표에서 202m)"
WC000497,울산하늘공원 자연장지 1층,35.470055054237214,129.13549141341207,A,kakao_place_bldg,2051262805,울산하늘공원 자연장지,1.0,"캠퍼스·단지 건물 좌표(구분어 자연장지, 묶음 좌표에서 186m)"
WC000496,울산하늘공원 추모의집 1층,35.4714008554253,129.132256548793,A,kakao_place_bldg,2108655376,울산하늘공원 추모의집,1.0,"캠퍼스·단지 건물 좌표(구분어 추모의집, 묶음 좌표에서 143m)"
WC000494,울산하늘공원 승화원 1층,35.471110737215,129.133579538265,A,kakao_place_bldg,1543949620,울산하늘공원 승화원,1.0,"캠퍼스·단지 건물 좌표(구분어 승화원, 묶음 좌표에서 30m)"
WC017462,고래생태체험관 화장실,35.50233017909422,129.3821134233071,A,kakao_place_bldg,25023209,장생포고래생태체험관,0.82,"캠퍼스·단지 건물 좌표(구분어 고래생태체험관, 묶음 좌표에서 128m)"
WC017452,고래바다여행선 매표소 화장실,35.502920377744175,129.38024219277492,A,kakao_place_bldg,26432594,고래바다여행선 매표소,1.0,"캠퍼스·단지 건물 좌표(구분어 고래바다여행선매표소, 묶음 좌표에서 54m)"
WC017520,울산광역시 동구보건소 화장실,35.5065156628068,129.41764606722,A,kakao_place_bldg,12481537,울산광역시동구보건소,1.0,"캠퍼스·단지 건물 좌표(구분어 광역시동구보건소, 묶음 좌표에서 194m)"
WC017297,현충탑,35.5271874271818,129.29246926285,A,kakao_place_bldg,24926114,울산대공원 현충탑,0.55,"캠퍼스·단지 건물 좌표(구분어 현충탑, 묶음 좌표에서 448m)"
WC017288,산림놀이,35.5302580341373,129.291154518491,A,kakao_place_bldg,17567079,울산대공원 산림놀이시설,0.53,"캠퍼스·단지 건물 좌표(구분어 산림놀이, 묶음 좌표에서 259m)"
WC031443,표충사주차장,35.53217353576014,128.95577758398912,A,kakao_place_bldg,25492709,표충사 주차장,1.0,"캠퍼스·단지 건물 좌표(구분어 표충사주차장, 묶음 좌표에서 296m)"
WC017337,문수론볼경기장,35.533556630063494,129.25398107786566,A,kakao_place_bldg,11474892,문수론볼경기장,1.0,"캠퍼스·단지 건물 좌표(구분어 문수론볼경기장, 묶음 좌표에서 537m)"
WC017335,문수실내사격장,35.53491787850425,129.2558744738415,A,kakao_place_bldg,17579494,문수실내사격장,1.0,"캠퍼스·단지 건물 좌표(구분어 문수실내사격장, 묶음 좌표에서 333m)"
WC017334,문수야구장,35.5318359582476,129.265832614912,A,kakao_place_bldg,11474895,울산문수야구장,0.83,"캠퍼스·단지 건물 좌표(구분어 문수야구장, 묶음 좌표에서 686m)"
WC017333,문수실내수영장,35.53259336436829,129.26211146817386,A,kakao_place_bldg,8311798,문수실내수영장,1.0,"캠퍼스·단지 건물 좌표(구분어 문수실내수영장, 묶음 좌표에서 378m)"
WC017332,문수축구경기장,35.53584300202364,129.25988221520086,A,kakao_place_bldg,1859433649,고래떡방 울산문수축구경기장5호점,0.61,"캠퍼스·단지 건물 좌표(구분어 문수축구경기장, 묶음 좌표에서 71m)"
WC017303,북측매표소 화장실,35.5372191935851,129.259964929755,A,kakao_place_bldg,18161898,울산문수월드컵경기장 북측매표소,0.5,"캠퍼스·단지 건물 좌표(구분어 매표소, 묶음 좌표에서 221m)"
WC017302,남측매표소 화장실,35.5339325727176,129.261283727348,A,kakao_place_bldg,18161893,울산 문수월드컵경기장 남측매표소,0.5,"캠퍼스·단지 건물 좌표(구분어 매표소, 묶음 좌표에서 217m)"
WC017354,울산광역시 의회,35.53948219612976,129.3114987700164,A,kakao_place_bldg,8468504,울산광역시의회 공보,0.88,"캠퍼스·단지 건물 좌표(구분어 의회, 묶음 좌표에서 52m)"
WC017351,울산광역시청 본관,35.5394718964365,129.31147201615,A,kakao_place_bldg,27284747,울산광역시청 본관 시민홀,0.84,"캠퍼스·단지 건물 좌표(구분어 청본관, 묶음 좌표에서 51m)"
WC032819,영상테마파크 주차장화장실,35.54816501133926,128.07189340451023,A,kakao_place_bldg,18100136,합천영상테마파크 주차장,0.9,"캠퍼스·단지 건물 좌표(구분어 주차장, 묶음 좌표에서 90m)"
WC048759,호국원청사,35.5517499189996,127.190355889195,A,kakao_place_bldg,285426577,국립임실호국원 청사,0.71,"캠퍼스·단지 건물 좌표(구분어 청사, 묶음 좌표에서 127m)"
WC048758,호국원현충관,35.551409886455,127.189938196849,A,kakao_place_bldg,1847672426,국립임실호국원 현충관,0.75,"캠퍼스·단지 건물 좌표(구분어 현충관, 묶음 좌표에서 76m)"
WC032897,목재문화체험장,35.5492016227275,128.071366836049,A,kakao_place_bldg,1661246598,합천목재문화체험장,0.88,"캠퍼스·단지 건물 좌표(구분어 목재문화체험장, 묶음 좌표에서 663m)"
WC032824,목재문화체험장 화장실,35.5492016227275,128.071366836049,A,kakao_place_bldg,1661246598,합천목재문화체험장,0.88,"캠퍼스·단지 건물 좌표(구분어 목재문화체험장, 묶음 좌표에서 663m)"
WC032818,분재공원 화장실,35.55233469286873,128.07800345246497,A,kakao_place_bldg,27079657,합천분재공원,0.8,"캠퍼스·단지 건물 좌표(구분어 분재공원, 묶음 좌표에서 462m)"
WC032954,합천군 CCTV 통합관제센터,35.5664846220646,128.166356190396,A,kakao_place_bldg,252811882,합천군CCTV통합관제센터,1.0,"캠퍼스·단지 건물 좌표(구분어 CCTV통합관제센터, 묶음 좌표에서 51m)"
WC032950,합천군의회,35.5663982327308,128.166342805185,A,kakao_place_bldg,17807042,합천군의회,1.0,"캠퍼스·단지 건물 좌표(구분어 의회, 묶음 좌표에서 55m)"
WC048661,방화동 휴양동 화장실,35.5918176720606,127.530026296836,A,kakao_place_bldg,1016377700,방화동자연휴양림 가족휴양동,0.63,"캠퍼스·단지 건물 좌표(구분어 휴양동, 묶음 좌표에서 313m)"
WC048659,방화동 청소년 야영장 화장실,35.5947336517761,127.530155865439,A,kakao_place_bldg,20869794,방화동자연휴양림 청소년야영장,0.78,"캠퍼스·단지 건물 좌표(구분어 청소년야영장, 묶음 좌표에서 543m)"
WC048652,방화동 목재문화 체험장 화장실,35.5919803076028,127.529113734906,A,kakao_place_bldg,27272671,방화동자연휴양림 목재문화체험장,0.8,"캠퍼스·단지 건물 좌표(구분어 목재문화체험장, 묶음 좌표에서 251m)"
WC014284,구지오토캠핑장,35.67199220479655,128.3716703932688,A,kakao_place_bldg,1561339898,낙동강레포츠밸리 구지오토캠핑장,0.64,"캠퍼스·단지 건물 좌표(구분어 구지오토캠핑장, 묶음 좌표에서 52m)"
WC048662,와룡 썰매장 화장실,35.6772560025144,127.477225383892,A,kakao_place_bldg,27587369,와룡자연휴양림 썰매장,0.67,"캠퍼스·단지 건물 좌표(구분어 썰매장, 묶음 좌표에서 115m)"
WC032671,스포츠파크 게이트볼장 화장실,35.6911432183344,127.931290789089,A,kakao_place_bldg,17574938,거창스포츠파크 게이트볼장,0.91,"캠퍼스·단지 건물 좌표(구분어 스포츠파크게이트볼장, 묶음 좌표에서 629m)"
WC032670,스포츠파크 족구장 화장실,35.6919008426599,127.930283212495,A,kakao_place_bldg,17578124,거창스포츠파크 족구장,0.89,"캠퍼스·단지 건물 좌표(구분어 스포츠파크족구장, 묶음 좌표에서 505m)"
WC032669,스포츠파크 호수공원 화장실,35.69337289305391,127.92989153727669,A,kakao_place_bldg,17579597,거창스포츠파크 호수공원,0.9,"캠퍼스·단지 건물 좌표(구분어 스포츠파크호수공원, 묶음 좌표에서 375m)"
WC032668,스포츠파크 다목적구장 화장실,35.6961461920659,127.925776223013,A,kakao_place_bldg,126119389,거창스포츠파크 다목적구장,0.91,"캠퍼스·단지 건물 좌표(구분어 스포츠파크다목적구장, 묶음 좌표에서 124m)"
WC032578,실내체육관화장실1층,35.6921626549958,127.929057749447,A,kakao_place_bldg,11585192,거창군실내체육관,0.77,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 411m)"
WC032577,실내체육관화장실2층,35.6921626549958,127.929057749447,A,kakao_place_bldg,11585192,거창군실내체육관,0.77,"캠퍼스·단지 건물 좌표(구분어 실내체육관, 묶음 좌표에서 411m)"
WC029254,대가야생활촌 물놀이장,35.71250888416,128.267914047873,A,kakao_place_bldg,1014101186,대가야생활촌 물놀이장,1.0,"캠퍼스·단지 건물 좌표(구분어 물놀이장, 묶음 좌표에서 140m)"
WC027474,외동읍 행정복지센터 2층 화장실,35.717405948062684,129.3275604363007,A,kakao_place_bldg,8023721,외동읍행정복지센터,1.0,"캠퍼스·단지 건물 좌표(구분어 행정복지센터, 묶음 좌표에서 48m)"
WC027473,외동읍 행정복지센터 1층 화장실,35.717405948062684,129.3275604363007,A,kakao_place_bldg,8023721,외동읍행정복지센터,1.0,"캠퍼스·단지 건물 좌표(구분어 행정복지센터, 묶음 좌표에서 48m)"
WC027471,외동읍 주민자치센터 2층 화장실,35.7176579008497,129.327857244657,A,kakao_place_bldg,1832584928,외동읍주민자치센터 헬스장,0.86,"캠퍼스·단지 건물 좌표(구분어 주민자치센터, 묶음 좌표에서 85m)"
WC027470,외동읍 주민자치센터 1층 화장실,35.7176579008497,129.327857244657,A,kakao_place_bldg,1832584928,외동읍주민자치센터 헬스장,0.86,"캠퍼스·단지 건물 좌표(구분어 주민자치센터, 묶음 좌표에서 85m)"
WC026274,모악산주차장,35.7182731801828,127.040073698814,A,kakao_place_bldg,1748101548,모악산 주차장,1.0,"캠퍼스·단지 건물 좌표(구분어 주차장, 묶음 좌표에서 64m)"
WC029235,생활체육공원 1,35.7221329909543,128.279225160296,A,kakao_place_bldg,17559983,고령군 생활체육공원 운동장1,0.7,"캠퍼스·단지 건물 좌표(구분어 생활체육공원, 묶음 좌표에서 180m)"
WC029234,생활체육공원 2,35.7233047321253,128.279208529721,A,kakao_place_bldg,17557142,고령군생활체육공원 운동장2,0.7,"캠퍼스·단지 건물 좌표(구분어 생활체육공원, 묶음 좌표에서 299m)"
WC032834,대장경테마파크도예체험관2층,35.7665664284665,128.134963845324,A,kakao_place_bldg,2032149518,대장경테마파크 도예체험관,1.0,"캠퍼스·단지 건물 좌표(구분어 도예체험관, 묶음 좌표에서 176m)"
WC032833,대장경테마파크도예체험관1층,35.7665664284665,128.134963845324,A,kakao_place_bldg,2032149518,대장경테마파크 도예체험관,1.0,"캠퍼스·단지 건물 좌표(구분어 도예체험관, 묶음 좌표에서 176m)"
WC032832,대장경테마파크기록문화관3층,35.766691763179374,128.13696044673713,A,kakao_place_bldg,27447958,대장경테마파크 기록문화관,1.0,"캠퍼스·단지 건물 좌표(구분어 기록문화관, 묶음 좌표에서 97m)"
WC032831,대장경테마파크기록문화관2층,35.766691763179374,128.13696044673713,A,kakao_place_bldg,27447958,대장경테마파크 기록문화관,1.0,"캠퍼스·단지 건물 좌표(구분어 기록문화관, 묶음 좌표에서 97m)"
WC032830,대장경테마파크기록문화관1층,35.766691763179374,128.13696044673713,A,kakao_place_bldg,27447958,대장경테마파크 기록문화관,1.0,"캠퍼스·단지 건물 좌표(구분어 기록문화관, 묶음 좌표에서 97m)"
WC032829,대장경테마파크빛소리관1층,35.7671116088431,128.136973057137,A,kakao_place_bldg,27447952,대장경테마파크 대장경빛소리관,0.88,"캠퍼스·단지 건물 좌표(구분어 빛소리관, 묶음 좌표에서 58m)"
WC047878,완산생활체육공원 인공암벽장,35.7666153218444,127.103856504936,A,kakao_place_bldg,27597229,완산체육생활공원 인공암벽장,0.85,"캠퍼스·단지 건물 좌표(구분어 인공암벽장, 묶음 좌표에서 246m)"
WC047876,완산생활체육공원 테니스장,35.7674011917021,127.099637583286,A,kakao_place_bldg,17566279,완산체육생활공원 테니스장,0.83,"캠퍼스·단지 건물 좌표(구분어 테니스장, 묶음 좌표에서 158m)"
WC040403,전시관,35.7993339668221,128.522589634816,A,kakao_place_bldg,17558367,대구수목원 산림문화전시관,0.4,"캠퍼스·단지 건물 좌표(구분어 전시관, 묶음 좌표에서 278m)"
WC049315,삼성현역사문화공원어린이놀이터,35.802795254808,128.797842335517,A,kakao_place_bldg,27305156,삼성현역사문화공원 어린이놀이터,1.0,"캠퍼스·단지 건물 좌표(구분어 어린이놀이터, 묶음 좌표에서 166m)"
WC049313,삼성현역사문화공원(일주문),35.8022735885236,128.798980988968,A,kakao_place_bldg,27305159,삼성현역사문화공원 일주문,1.0,"캠퍼스·단지 건물 좌표(구분어 일주문, 묶음 좌표에서 223m)"
WC005528,화원동산 주차장,35.8117098384101,128.478616199904,A,kakao_place_bldg,17583464,화원동산 주차장,1.0,"캠퍼스·단지 건물 좌표(구분어 화원동산주차장, 묶음 좌표에서 217m)"
WC005525,화원동산 전망대,35.8145050871511,128.483456494123,A,kakao_place_bldg,15251979,화원동산 전망대,1.0,"캠퍼스·단지 건물 좌표(구분어 화원동산전망대, 묶음 좌표에서 319m)"
WC026292,어린이물놀이장,35.81299046011306,126.90217324485599,A,kakao_place_bldg,30271014,김제시민공원 어린이물놀이장,0.7,"캠퍼스·단지 건물 좌표(구분어 어린이물놀이장, 묶음 좌표에서 214m)"
WC000683,시민운동장,35.811934826145276,126.90076046802287,A,kakao_place_bldg,8186145,김제시민운동장,0.83,"캠퍼스·단지 건물 좌표(구분어 시민운동장, 묶음 좌표에서 276m)"
WC000680,청소년수련관,35.8148189601594,126.900878595584,A,kakao_place_bldg,27190013,김제시청소년수련관 수영장,0.67,"캠퍼스·단지 건물 좌표(구분어 청소년수련관, 묶음 좌표에서 53m)"
WC048500,상전게이트볼장,35.8224950925579,127.486463587814,A,kakao_place_bldg,11587419,상전전천후게이트볼장,0.82,"캠퍼스·단지 건물 좌표(구분어 게이트볼장, 묶음 좌표에서 80m)"
WC048498,상전면 행정복지센터,35.8230006781451,127.487135067423,A,kakao_place_bldg,7923782,상전면행정복지센터,1.0,"캠퍼스·단지 건물 좌표(구분어 면행정복지센터, 묶음 좌표에서 37m)"
WC014086,대구스타디움(종합안내소),35.828963612566,128.68494070243,A,kakao_place_bldg,14507643,대구스타디움 종합안내소,1.0,"캠퍼스·단지 건물 좌표(구분어 종합안내소, 묶음 좌표에서 479m)"
WC040464,대구공업대학교 정문 수위실 화장실,35.839049746994,128.544557618437,A,kakao_place_bldg,274870632,더샵달서센트럴아파트 정문 수위실,0.37,"캠퍼스·단지 건물 좌표(구분어 정문수위실, 묶음 좌표에서 553m)"
WC040462,대구공업대학교 지식정보관 화장실,35.8341621758183,128.542360220954,A,kakao_place_bldg,17561970,대구공업대학교 지식정보관,1.0,"캠퍼스·단지 건물 좌표(구분어 지식정보관, 묶음 좌표에서 178m)"
WC040456,대구공업대학교 도서관 화장실,35.8334268510766,128.541797091267,A,kakao_place_bldg,1444641225,학산작은도서관,0.47,"캠퍼스·단지 건물 좌표(구분어 도서관, 묶음 좌표에서 240m)"
WC040448,대구공업대학교 월천기념관 화장실,35.8367619183196,128.543419851908,A,kakao_place_bldg,497699231,대구공업대학교 월천기념관,1.0,"캠퍼스·단지 건물 좌표(구분어 월천기념관, 묶음 좌표에서 309m)"
WC014039,국립대구박물관 본관,35.8444935193248,128.631289430223,A,kakao_place_bldg,17571450,수성구청소년수련관 본관,0.4,"캠퍼스·단지 건물 좌표(구분어 본관, 묶음 좌표에서 647m)"
WC047735,드림랜드,35.8578495239468,127.144464587144,A,kakao_place_bldg,10729547,전주드림랜드,0.8,"캠퍼스·단지 건물 좌표(구분어 드림랜드, 묶음 좌표에서 70m)"
WC040478,계명문화대학교 보건관,35.8606152742732,128.489903647253,A,kakao_place_bldg,27159767,계명문화대학교 보건관,1.0,"캠퍼스·단지 건물 좌표(구분어 보건관, 묶음 좌표에서 346m)"
WC040477,계명문화대학교 KMC스포츠센터,35.86165342714184,128.49084635507703,A,kakao_place_bldg,25826747,KMC스포츠센터,0.7,"캠퍼스·단지 건물 좌표(구분어 KMC스포츠센터, 묶음 좌표에서 473m)"
WC040475,계명문화대학교 복지관,35.8586353371924,128.491726353854,A,kakao_place_bldg,10167489,계명문화대학교 복지관,1.0,"캠퍼스·단지 건물 좌표(구분어 복지관, 묶음 좌표에서 494m)"
WC040474,계명문화대학교 음악관,35.8582939479087,128.490480118724,A,kakao_place_bldg,17565891,계명문화대학교 음악관,1.0,"캠퍼스·단지 건물 좌표(구분어 음악관, 묶음 좌표에서 395m)"
WC040473,계명문화대학교 수련관,35.8610972478195,128.491440380028,A,kakao_place_bldg,18318897,계명문화대학 수련관,0.95,"캠퍼스·단지 건물 좌표(구분어 수련관, 묶음 좌표에서 494m)"
WC040472,계명문화대학교 동산생활관 별관,35.8601496706426,128.489952497552,A,kakao_place_bldg,27177033,계명문화대학교 동산생활관별관,1.0,"캠퍼스·단지 건물 좌표(구분어 동산생활관별관, 묶음 좌표에서 334m)"
WC040470,계명문화대학교 사회과학관,35.8573544887034,128.490661786578,A,kakao_place_bldg,17564718,계명문화대학교 사회과학관,1.0,"캠퍼스·단지 건물 좌표(구분어 사회과학관, 묶음 좌표에서 454m)"
WC040469,계명문화대학교 예술관,35.8587367307941,128.491108331585,A,kakao_place_bldg,17561982,계명문화대학교 예술관,1.0,"캠퍼스·단지 건물 좌표(구분어 예술관, 묶음 좌표에서 437m)"
WC027568,4구장 화장실,35.8583160194773,129.210145746879,A,kakao_place_bldg,17808729,경주시민운동장 경주축구공원4구장,0.32,"캠퍼스·단지 건물 좌표(구분어 구장, 묶음 좌표에서 254m)"
WC027564,2구장 화장실,35.8569060693748,129.212337974407,A,kakao_place_bldg,17807498,경주시민운동장 경주축구공원2구장,0.32,"캠퍼스·단지 건물 좌표(구분어 구장, 묶음 좌표에서 334m)"
WC027563,1구장 화장실,35.85627410537736,129.2133829618988,A,kakao_place_bldg,17808665,경주시민운동장 경주축구공원1구장,0.32,"캠퍼스·단지 건물 좌표(구분어 구장, 묶음 좌표에서 418m)"
WC027557,시민운동장 2층 화장실,35.85627410537736,129.2133829618988,A,kakao_place_bldg,17808665,경주시민운동장 경주축구공원1구장,0.48,"캠퍼스·단지 건물 좌표(구분어 시민운동장, 묶음 좌표에서 418m)"
WC027556,시민운동장 1층 화장실,35.85627410537736,129.2133829618988,A,kakao_place_bldg,17808665,경주시민운동장 경주축구공원1구장,0.48,"캠퍼스·단지 건물 좌표(구분어 시민운동장, 묶음 좌표에서 418m)"
WC013619,대구의료원 국화원,35.85963258059903,128.53854954275585,A,kakao_place_bldg,10267106,대구의료원 국화원장례식장,0.8,"캠퍼스·단지 건물 좌표(구분어 국화원, 묶음 좌표에서 234m)"
WC013618,대구의료원 라파엘웰빙센터,35.8591271403573,128.538752317859,A,kakao_place_bldg,15092399,대구의료원 라파엘웰빙센터,1.0,"캠퍼스·단지 건물 좌표(구분어 라파엘웰빙센터, 묶음 좌표에서 231m)"
WC032685,백두대간 생태교육장 3층 화장실,35.8674080079511,127.82859427753,A,kakao_place_bldg,1469593047,백두대간생태교육장,1.0,"캠퍼스·단지 건물 좌표(구분어 백두대간생태교육장, 묶음 좌표에서 65m)"
WC032684,백두대간 생태교육장 2층 화장실,35.8674080079511,127.82859427753,A,kakao_place_bldg,1469593047,백두대간생태교육장,1.0,"캠퍼스·단지 건물 좌표(구분어 백두대간생태교육장, 묶음 좌표에서 65m)"
WC047762,농수산물도매시장(활어동),35.8687582173847,127.118149281642,A,kakao_place_bldg,1793526612,농수산물도매시장활어동 화장실,0.88,"캠퍼스·단지 건물 좌표(구분어 활어동, 묶음 좌표에서 138m)"
WC047759,농수산물도매시장(원협공판장),35.8675151112091,127.117514092723,A,kakao_place_bldg,883898497,농수산물도매시장원협공판장 화장실,0.9,"캠퍼스·단지 건물 좌표(구분어 원협공판장, 묶음 좌표에서 83m)"
WC013674,시민운동장 스쿼시장,35.8821630744091,128.586754994201,A,kakao_place_bldg,11584146,대구복합스포츠타운 대구스쿼시장,0.42,"캠퍼스·단지 건물 좌표(구분어 스쿼시장, 묶음 좌표에서 110m)"
WC026634,구천동탐방지원센터 화장실,35.89559023907747,127.77596335588339,A,kakao_place_bldg,22019743,덕유산 구천동탐방지원센터/공원지킴터분기점,0.6,"캠퍼스·단지 건물 좌표(구분어 탐방지원센터, 묶음 좌표에서 48m)"
WC013519,봉무공원 놀이터,35.9196021868767,128.651792293444,A,kakao_place_bldg,27584204,봉무공원 놀이터,1.0,"캠퍼스·단지 건물 좌표(구분어 놀이터, 묶음 좌표에서 300m)"
WC013518,봉무공원 테니스장,35.9204764522404,128.650600717579,A,kakao_place_bldg,17559180,봉무공원 테니스장,1.0,"캠퍼스·단지 건물 좌표(구분어 테니스장, 묶음 좌표에서 169m)"
WC027003,읍민운동장 화장실,35.9468079104174,129.401268410882,A,kakao_place_bldg,17385423,오천읍민운동장,0.83,"캠퍼스·단지 건물 좌표(구분어 읍민운동장, 묶음 좌표에서 129m)"
WC026697,부남면 보건지소,35.9737465762013,127.55942184488573,A,kakao_place_bldg,8333447,무주군부남보건지소,0.75,"캠퍼스·단지 건물 좌표(구분어 보건지소, 묶음 좌표에서 32m)"
WC026591,부남면 복지회관,35.97373340457129,127.55934746838537,A,kakao_place_bldg,25624163,부남면복지회관,1.0,"캠퍼스·단지 건물 좌표(구분어 복지회관, 묶음 좌표에서 26m)"
WC026585,부남면행정복지센터 1층,35.9737926439182,127.558819031319,A,kakao_place_bldg,1730596834,무인민원발급창구 부남면행정복지센터,0.69,"캠퍼스·단지 건물 좌표(구분어 행정복지센터, 묶음 좌표에서 37m)"
WC026590,전통생활문화체험관,36.00303856941126,127.66606506019247,A,kakao_place_bldg,570629861,전통생활문화체험관,1.0,"캠퍼스·단지 건물 좌표(구분어 전통생활문화체험관, 묶음 좌표에서 67m)"
WC027431,안강운동장 화장실,36.0024051891498,129.191522862913,A,kakao_place_bldg,11585760,안강운동장,1.0,"캠퍼스·단지 건물 좌표(구분어 안강운동장, 묶음 좌표에서 146m)"
WC027430,북경주체육문화센터 2층 화장실,36.003561280806,129.191568175486,A,kakao_place_bldg,1181563470,북경주체육문화센터 수영장,0.86,"캠퍼스·단지 건물 좌표(구분어 북경주체육문화센터, 묶음 좌표에서 54m)"
WC027429,북경주체육문화센터 1층 화장실,36.003561280806,129.191568175486,A,kakao_place_bldg,1181563470,북경주체육문화센터 수영장,0.86,"캠퍼스·단지 건물 좌표(구분어 북경주체육문화센터, 묶음 좌표에서 54m)"
