영구번호,화장실명,종류,조치,위도,경도,등급,장소명,장소ID,근거
WC002297,노을9(가양),T12,move,37.5743474576141,126.873348321169,,,,"도로명·지번 721m 차이, 장소검색(카카오) → 지번"
WC001802,청라호수공원(제3주차장),T12,move,37.5326238491262,126.635819424437,,,,"도로명·지번 861m 차이, 장소검색(네이버) → 지번"
WC001801,청라호수공원(주안중앙교회 쪽),T12,move,37.5326238491262,126.635819424437,,,,"도로명·지번 861m 차이, 장소검색(네이버) → 지번"
WC001800,청라호수공원(안내소 옆),T12,move,37.5326238491262,126.635819424437,,,,"도로명·지번 861m 차이, 장소검색(네이버) → 지번"
WC001799,청라호수공원(제2주차장),T12,move,37.5326238491262,126.635819424437,,,,"도로명·지번 861m 차이, 장소검색(네이버) → 지번"
WC001791,청라호수공원(제1주차장),T12,move,37.5326238491262,126.635819424437,,,,"도로명·지번 861m 차이, 장소검색(네이버) → 지번"
WC012596,부산사회체육센터,T12,move,35.1673910288243,129.137906394135,,,,"도로명·지번 3181m 차이, 장소검색(카카오·네이버) → 지번"
WC012595,반여동우체국,T12,move,35.1953404551954,129.130505759229,,,,"도로명·지번 4574m 차이, 이름의 읍면동 → 지번"
WC012594,반송2동우체국,T12,move,35.2298357262716,129.157866247464,,,,"도로명·지번 7273m 차이, 장소검색(카카오·네이버) → 지번"
WC047443,농업기술센터(농업회관),T12,move,36.49377061778,127.097276522606,,,,"도로명·지번 301m 차이, 도로명을 3곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC001245,가산수변공원2,T12,move,35.2961866981152,129.018260074771,,,,"도로명·지번 1086m 차이, 장소검색(카카오·네이버) → 지번"
WC000761,강천산군립공원(이태리화장실),T12,move,35.4084833416922,127.070001282521,,,,"도로명·지번 314m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC000005,광덕주유소 개방화장실,T12,move,37.5831392761665,127.020077142318,,,,"도로명·지번 644m 차이, 장소검색(카카오·네이버) → 지번"
WC041021,초지진,T11-2,move,37.6325202519864,126.532307919915,,,,"번지 불일치(1251-308→1251-323), 카카오·네이버 장소 일치"
WC038738,동묘앞역(6),T11-2,move,37.5732166600283,127.016364227103,,,,"번지 불일치(2→263-2), 카카오·네이버 장소 일치"
WC027098,구만리 분월포항 간이화장실,T11-2,hide,,,,,,"번지 불일치(175-6→2), 장소로 확인 안 됨 → 숨김"
WC010658,불광역(6) 화장실,T11-2,move,37.6100477979795,126.930315826401,,,,"번지 불일치(1→14-1), 카카오·네이버 장소 일치"
WC010657,역촌역 화장실,T11-2,move,37.60622745935512,126.9228437430386,,,,"번지 불일치(1→144-69), 카카오·네이버 장소 일치"
WC010656,응암역 화장실,T11-2,move,37.5984928632876,126.9155399209037,,,,"번지 불일치(8→85-41), 카카오·네이버 장소 일치"
WC010654,불광역(3) 화장실,T11-2,move,37.6100477979795,126.930315826401,,,,"번지 불일치(1→14-1), 카카오·네이버 장소 일치"
WC022883,들꽃팬션 앞,T11-2,move,37.53554268285049,128.72894761256438,,,,"번지 불일치(243-5→2), 카카오·네이버 장소 일치"
WC022877,숲속쉼터옆,T11-2,move,37.5216335294787,128.703926888109,,,,"번지 불일치(733-1→3), 카카오·네이버 장소 일치"
WC022876,흥터입구,T11-2,move,37.4986394718249,128.720048669957,,,,"번지 불일치(574→3), 카카오·네이버 장소 일치"
WC022875,흥터주차장,T11-2,hide,,,,,,"번지 불일치(574→3), 장소로 확인 안 됨 → 숨김"
WC022871,상동광장(소공원),T11-2,hide,,,,,,"번지 불일치(129-8→4), 장소로 확인 안 됨 → 숨김"
WC022870,아우라지교(소공원),T11-2,move,37.47243671117662,128.71496942517518,,,,"번지 불일치(649-1→3), 카카오·네이버 장소 일치"
WC022869,마산재길정상,T11-2,hide,,,,,,"번지 불일치(152→3), 장소로 확인 안 됨 → 숨김"
WC022855,점재화장실2,T11-2,move,37.2762196578356,128.608969675822,,,,"번지 불일치(243-3→3), 카카오·네이버 장소 일치"
WC022854,점재화장실1,T11-2,move,37.2762196578356,128.608969675822,,,,"번지 불일치(263-2→3), 카카오·네이버 장소 일치"
WC022848,단곡화장실2,T11-2,move,37.2082990109345,128.70878054884,,,,"번지 불일치(87-144→2), 카카오·네이버 장소 일치"
WC022847,단곡화장실1,T11-2,move,37.2082990109345,128.70878054884,,,,"번지 불일치(87-144→2), 카카오·네이버 장소 일치"
WC022846,고방정화장실,T11-2,hide,,,,,,"번지 불일치(811→2), 장소로 확인 안 됨 → 숨김"
WC022844,고성터널,T11-2,move,37.2274970502184,128.622652787698,,,,"번지 불일치(434→2), 카카오·네이버 장소 일치"
WC022843,나들목 화장실,T11-2,hide,,,,,,"번지 불일치(856-6→4), 장소로 확인 안 됨 → 숨김"
WC022842,의림정화장실,T11-2,hide,,,,,,"번지 불일치(190-3→3), 장소로 확인 안 됨 → 숨김"
WC022174,안흥 공중화장실,T11-2,hide,,,,,,"번지 불일치(284-11→1), 장소로 확인 안 됨 → 숨김"
WC006158,향수호수길 생태광장,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC043903,백운공원 화장실,T12,place,37.3182955,126.8025925,추정,백운공원,,"화장실명""백운공원 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC043804,완충녹지 재래식 화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC043765,수변공원 2 화장실(매점옆),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC043764,수변공원 1 화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC043934,원포공원 대체체육시설 화장실,T12,place,37.303327,126.809817,추정,프라임아트,,"주소·건물명""프라임아트"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC043923,신길교하부 체육시설 화장실,T12,place,37.2934978,126.8716024,추정,신고속주유소공중화장실,,"주소·건물명""신고속주유소"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC052479,김포공항역,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC016130,중앙로지하상가(ABCD구역) 개방화장실,T12,place,36.32716882435043,127.42191204003731,확인,중앙로지하상가,27158882,"화장실명""중앙로지하상가(ABCD구역) 개방화장실"" — 카카오·네이버가 같은 시설로 확인(142m 차이)"
WC051842,수산자원연구소 사무연구동 화장실,T12,place,35.0877795955537,128.908545836653,확인,부산광역시 수산자원연구소,17384969,"주소·건물명""수산자원연구소"" — 카카오·네이버가 같은 시설로 확인(85m 차이)"
WC053146,양산종합운동장(보조구장),T12,place,35.34506188560852,129.03157224213376,확인,양산종합운동장,24203860,"화장실명""양산종합운동장(보조구장)"" — 카카오·네이버가 같은 시설로 확인(70m 차이)"
WC053145,양산종합운동장(테니스장관리동),T12,place,35.34506188560852,129.03157224213376,확인,양산종합운동장,24203860,"화장실명""양산종합운동장(테니스장관리동)"" — 카카오·네이버가 같은 시설로 확인(70m 차이)"
WC053357,팔마주경기장 씨름장 옆 화장실,T12,place,34.9360841384054,127.518283092972,확인,팔마종합운동장 보조경기장,601983924,"주소·건물명""순천팔마종합경기장"" — 카카오·네이버가 같은 시설로 확인(4m 차이)"
WC051909,앞산케이블카정상,T12,place,35.8243621307738,128.58713486739,확인,앞산케이블카,27136039,"주소·건물명""앞산케이블카"" — 카카오·네이버가 같은 시설로 확인(0m 차이)"
WC051901,큰골서편 자락길,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051899,대덕동산,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051879,현충로역,T12,place,35.8409494737259,128.581471198973,확인,현충로역 대구1호선,21160959,"화장실명""현충로역"" — 카카오·네이버가 같은 시설로 확인(10m 차이)"
WC051791,숙등 지하철역,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051813,낙동강하구에코센터 탐방체험장 화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC012226,동의대학교 가야캠퍼스,T12,place,35.14432009812797,129.03630860841804,확인,동의대학교 가야캠퍼스,11091048,"화장실명""동의대학교 가야캠퍼스"" — 카카오·네이버가 같은 시설로 확인(149m 차이)"
WC012118,지하철 범내골역,T12,place,35.1473134465248,129.05924810527,확인,범내골역 부산1호선,21160939,"주소·건물명""범내골역"" — 카카오·네이버가 같은 시설로 확인(2m 차이)"
WC012072,엄광산 동구경계,T12,place,35.16913262556366,129.0769624395333,확인,동의대학교 양정캠퍼스,7848068,"주소·건물명""동의대학교"" — 카카오·네이버가 같은 시설로 확인(97m 차이)"
WC052341,에코,T12,place,37.6547851727381,126.699419887843,확인,김포에코센터 전망대,2122823139,"주소·건물명""김포시에코센터"" — 카카오·네이버가 같은 시설로 확인(56m 차이)"
WC045230,용인경전철 강남대역 개방화장실,T12,place,37.2701967,127.1260069,추정,강남대역 에버라인,,"주소·건물명""강남대역"" — 네이버에서만 찾음(이름 유사 0.67) — 정확하지 않을 수 있음"
WC045220,용인경전철 어정역 개방화장실,T12,place,37.2749436,127.1437432,추정,어정역 에버라인,,"주소·건물명""어정역"" — 네이버에서만 찾음(이름 유사 0.60) — 정확하지 않을 수 있음"
WC051866,사상공원(신라대),T12,place,35.1588216989302,128.992970144996,확인,사상근린공원,565636981,"화장실명""사상공원(신라대)"" — 카카오·네이버가 같은 시설로 확인(88m 차이)"
WC012368,온천장 지하철역(1호선),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC012367,사직 지하철역(1호선),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC012366,미남 지하철역(1호선),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC012365,동래 지하철역(4호선),T12,place,35.2073046541596,129.078694203959,확인,도시철도동래역 공영주차장,491146777,"주소·건물명""도시철도 4호선 동래역 "" — 카카오·네이버가 같은 시설로 확인(11m 차이)"
WC012361,명장 지하철역(4호선),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC052260,모담산등산로,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC052189,솔내공원,T12,place,37.641567072958,126.665033443242,확인,솔내근린공원,1207337984,"화장실명""솔내공원"" — 카카오·네이버가 같은 시설로 확인(80m 차이)"
WC052175,도로관리과,T12,place,37.643445832123106,126.70819017276483,확인,김포시 도로관리사업소,12730183,"주소·건물명""도로관리사업소"" — 카카오·네이버가 같은 시설로 확인(41m 차이)"
WC052174,차량등록과,T12,place,37.643418814159304,126.70819481070689,확인,김포시차량등록사업소,17213824,"주소·건물명""김포시차량등록사업소"" — 카카오·네이버가 같은 시설로 확인(2m 차이)"
WC044888,수지레스피아 배드민턴장 공중화장실,T12,place,37.328192,127.1056555,추정,수지레스피아 배드민턴장,,"화장실명""수지레스피아 배드민턴장 공중화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC052799,도립공원 이동식화장실,T12,place,35.59411486446018,128.99504147451904,확인,국립밀양등산학교,2078850633,"주소·건물명""국립밀양등산학교"" — 카카오·네이버가 같은 시설로 확인(15m 차이)"
WC018254,(사)한국노총,T12,place,37.2564894,126.9690645,추정,한국노총경기지역본부개방화장실,,"화장실명""(사)한국노총"" — 네이버에서만 찾음(이름 유사 0.57) — 정확하지 않을 수 있음"
WC018133,관리사무소,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC017853,연암,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC017852,연암(소),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC017843,영통역 화장실,T12,place,37.2509719,127.0759193,추정,돼통령 영통역점,,"화장실명""영통역 화장실"" — 네이버에서만 찾음(이름 유사 0.60) — 정확하지 않을 수 있음"
WC017817,율천파출소,T12,place,37.3027488,126.9735117,추정,수원장안경찰서 율천파출소,,"화장실명""율천파출소"" — 네이버에서만 찾음(이름 유사 0.59) — 정확하지 않을 수 있음"
WC017721,항아리,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC017702,화산공원,T12,place,37.2139371,127.0258314,추정,화산체육공원,,"화장실명""화산공원"" — 네이버에서만 찾음(이름 유사 0.80) — 정확하지 않을 수 있음"
WC016049,숲속공연장 뒤 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC016047,보운대 공중화장실,T12,place,36.3114125896249,127.42395944181752,추정,보운대,11072965,"화장실명""보운대 공중화장실"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC014033,파동하부공원2,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC007814,사격장주차장,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC007723,거락숲 대량마을,T12,place,35.1623121,128.3763329,추정,거락숲대량마을공중화장실,,"화장실명""거락숲 대량마을"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC045233,용인자연휴양림 야영장 공중화장실,T12,place,37.3148737,127.2678442,추정,용인자연휴양림,,"화장실명""용인자연휴양림 야영장 공중화장실"" — 네이버에서만 찾음(이름 유사 0.82) — 정확하지 않을 수 있음"
WC053329,소사생태길(백일),T12,place,35.128814,128.7552169,추정,진해드림로드소사생태길,,"화장실명""소사생태길(백일)"" — 네이버에서만 찾음(이름 유사 0.62) — 정확하지 않을 수 있음"
WC053328,소사생태길(파쇄장옆),T12,place,35.128814,128.7552169,추정,진해드림로드소사생태길,,"화장실명""소사생태길(파쇄장옆)"" — 네이버에서만 찾음(이름 유사 0.62) — 정확하지 않을 수 있음"
WC053327,백일아침고요산길(소사임도),T12,place,35.126132,128.7297711,추정,진해드림로드백일아침고요산길,,"화장실명""백일아침고요산길(소사임도)"" — 네이버에서만 찾음(이름 유사 0.73) — 정확하지 않을 수 있음"
WC053314,덕산돌산체육시설지,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC053310,시루봉급 경사길(바람재 밑),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC053305,안민도로 임도변입구,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC053304,안민도로 위(전망대아래),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC053291,안민도로 입구,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC007612,장천체육공원,T12,place,35.1286404,128.712075,추정,장애아동체육공원,,"화장실명""장천체육공원"" — 네이버에서만 찾음(이름 유사 0.71) — 정확하지 않을 수 있음"
WC007596,산림욕장 만장대(천자봉지나서),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC045120,경안천 도사마을 체육공원 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC045085,탄천 연원마을 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC052547,해마루공원 화장실(전망대),T12,place,36.1418119642037,128.430189495948,확인,해마루공원 전망대,593793466,"화장실명""해마루공원 화장실(전망대)"" — 카카오·네이버가 같은 시설로 확인(5m 차이)"
WC052527,낙동강체육공원 제2캠핑장 여자화장실,T12,place,36.139760169623656,128.37156378050258,추정,구미낙동강 제2캠핑장,1861703850,"주소·건물명""구미 낙동강 제2캠핑장"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC052526,낙동강체육공원 제2캠핑장 남자화장실,T12,place,36.139760169623656,128.37156378050258,추정,구미낙동강 제2캠핑장,1861703850,"주소·건물명""구미 낙동강 제2캠핑장"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC028093,해마루공원 화장실(거북광장),T12,place,36.1418119642037,128.430189495948,확인,해마루공원 전망대,593793466,"화장실명""해마루공원 화장실(거북광장)"" — 카카오·네이버가 같은 시설로 확인(5m 차이)"
WC031392,게이트볼장화장실,T12,place,35.507625,128.74905,추정,밀양종합운동장게이트볼장,,"화장실명""게이트볼장화장실"" — 네이버에서만 찾음(이름 유사 0.59) — 정확하지 않을 수 있음"
WC052568,산소카페 청송정원 매표소 근처,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC044920,상갈역 개방화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC052100,솔내음누리길 화장실 2,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC035349,삼향천(대),T12,place,34.808954,126.4338728,추정,삼향천공중화장실,,"화장실명""삼향천(대)"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC035255,실내수영장,T12,place,34.82523337664316,126.40658540102953,확인,목포실내체육관,10332035,"주소·건물명""목포실내체육관"" — 카카오·네이버가 같은 시설로 확인(6m 차이)"
WC000922,석적11 유학지 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC012020,태종대유원지 제8호 공중화장실(구명사),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC012017,태종대유원지 등대 공중화장실(5호),T12,place,35.05231978605008,129.09196967936862,확인,영도등대,13109652,"주소·건물명""영도등대"" — 카카오·네이버가 같은 시설로 확인(17m 차이)"
WC011958,동삼혁신도시 아라마루,T12,place,35.078572,129.080289,추정,동삼혁신도시아라마루공중화장실,,"화장실명""동삼혁신도시 아라마루"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC039443,"교대역
3호선",T12,place,37.4927431676548,127.013867969161,추정,교대역 3호선,21160636,"화장실명""교대역
3호선"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC039439,"교대역
2호선",T12,place,37.4938999991414,127.014383829781,추정,교대역 2호선,21160582,"화장실명""교대역
2호선"" — 카카오에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC039438,강남터미널지하상가,T12,place,37.5069904485996,127.007564139084,추정,강남터미널3구역지하상가,1572170384,"화장실명""강남터미널지하상가"" — 카카오에서만 찾음(이름 유사 0.86) — 정확하지 않을 수 있음"
WC025911,추모의집(1관) 공중화장실,T12,place,36.639294234836846,126.77488646978473,확인,예산군추모공원,23984583,"주소·건물명""예산군추모공원"" — 카카오·네이버가 같은 시설로 확인(100m 차이)"
WC025910,추모의집(2관) 공중화장실,T12,place,36.639294234836846,126.77488646978473,확인,예산군추모공원,23984583,"주소·건물명""예산군추모공원"" — 카카오·네이버가 같은 시설로 확인(100m 차이)"
WC025909,수철리 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC025902,수철리 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC025901,추모의집(2관) 공중화장실,T12,place,36.639294234836846,126.77488646978473,확인,예산군추모공원,23984583,"주소·건물명""예산군추모공원"" — 카카오·네이버가 같은 시설로 확인(100m 차이)"
WC025900,추모의집(1관) 공중화장실,T12,place,36.639294234836846,126.77488646978473,확인,예산군추모공원,23984583,"주소·건물명""예산군추모공원"" — 카카오·네이버가 같은 시설로 확인(100m 차이)"
WC031038,김해기적의도서관 지상1층 화장실2,T12,place,35.1756757309628,128.810362551559,확인,김해기적의도서관,15294795,"주소·건물명""기적의 도서관"" — 카카오·네이버가 같은 시설로 확인(14m 차이)"
WC031037,김해기적의도서관 지상1층 화장실1,T12,place,35.1756757309628,128.810362551559,확인,김해기적의도서관,15294795,"주소·건물명""기적의 도서관"" — 카카오·네이버가 같은 시설로 확인(14m 차이)"
WC031023,율하천공원,T12,place,35.1757076562859,128.809432496174,확인,김해시어린이교통공원,10200848,"주소·건물명""어린이교통공원"" — 카카오·네이버가 같은 시설로 확인(37m 차이)"
WC030972,대청계곡 대청자연 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC030929,시민체육공원 시민축구장화장실,T12,place,35.26195312261518,128.8765186586335,확인,김해시시민체육공원 야구장,17558294,"주소·건물명""김해시민체육공원(인라인) 공중화장실"" — 카카오·네이버가 같은 시설로 확인(97m 차이)"
WC049585,용추사위,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC001433,남부파출소 1층,T12,place,35.0164917,126.537875,추정,남부파출소,,"주소·건물명""함평경찰서남부파출소"" — 네이버에서만 찾음(이름 유사 0.67) — 정확하지 않을 수 있음"
WC048245,공원,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC048244,공원,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC047232,마당바위쉼터화장실(수안보하수처리장),T12,place,36.87711338835212,127.98178535253987,확인,중앙경찰학교,8077130,"주소·건물명""중앙경찰학교"" — 카카오·네이버가 같은 시설로 확인(91m 차이)"
WC040102,대구향토역사관,T12,place,35.87319468402,128.579113642458,확인,대구향토역사관,10913756,"화장실명""대구향토역사관"" — 카카오·네이버가 같은 시설로 확인(2m 차이)"
WC040062,달성공원,T12,place,35.8740343528945,128.577757377213,확인,달성공원,11343455,"화장실명""달성공원"" — 카카오·네이버가 같은 시설로 확인(39m 차이)"
WC049236,남천변공중화장실(파크골프장),T12,place,35.8247243,128.729633,추정,남천변 공중화장실(옥산동),,"화장실명""남천변공중화장실(파크골프장)"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC037484,불갑사관광지  연지 앞,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC045471,하이테크 에너지 주유소,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC040667,계산역,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC050597,순천자연휴양림,T12,place,35.0431028226263,127.477054983062,확인,순천자연휴양림,12984521,"화장실명""순천자연휴양림"" — 카카오·네이버가 같은 시설로 확인(29m 차이)"
WC050596,순천자연휴양림,T12,place,35.0431028226263,127.477054983062,확인,순천자연휴양림,12984521,"화장실명""순천자연휴양림"" — 카카오·네이버가 같은 시설로 확인(29m 차이)"
WC050581,강천수변공원2,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC050493,남문교 아래 화장실,T12,place,34.9334671905354,127.494995784749,확인,아이디어안경 순천만정원오천점,985066573,"주소·건물명""아이디어안경"" — 카카오·네이버가 같은 시설로 확인(0m 차이)"
WC050490,풍덕장미터널 옆 화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC050482,서천수변공원 화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC009861,삼육치과병원,T12,place,37.58749331133146,127.06325365343766,확인,삼육치과병원,10505561,"화장실명""삼육치과병원"" — 카카오·네이버가 같은 시설로 확인(3m 차이)"
WC043640,지행역전철하부게이트볼장,T12,place,37.892342734325595,127.05579309162063,확인,지행역 1호선,10772093,"주소·건물명""지행역"" — 카카오·네이버가 같은 시설로 확인(5m 차이)"
WC043523,마차산입구,T12,place,37.94309750829302,127.02706362084218,확인,마차산,7863517,"화장실명""마차산입구"" — 카카오·네이버가 같은 시설로 확인(0m 차이)"
WC046795,화양교 밑 간이화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC046789,화촌면 대진교강변(군부대 뒤3),T12,place,37.7498419864558,127.957020598233,추정,대진교 강변,7827978,"화장실명""화촌면 대진교강변(군부대 뒤3)"" — 카카오에서만 찾음(이름 유사 0.77) — 정확하지 않을 수 있음"
WC046788,화촌면 대진교강변(군부대 뒤2),T12,place,37.7498419864558,127.957020598233,추정,대진교 강변,7827978,"화장실명""화촌면 대진교강변(군부대 뒤2)"" — 카카오에서만 찾음(이름 유사 0.77) — 정확하지 않을 수 있음"
WC046775,화촌면 야시대2리 3(품걸교아래),T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC046711,리오펜션 강건너 화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC046628,홍천종합운동장,T12,place,37.7080179762245,127.904839582427,확인,홍천종합운동장,10978367,"화장실명""홍천종합운동장"" — 카카오·네이버가 같은 시설로 확인(11m 차이)"
WC046477,공작산 생태공원 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC046442,능뜰공원,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC043677,경기도미술관 화장실,T12,place,37.3259057,126.8138991,추정,경기도미술관,,"화장실명""경기도미술관 화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC039949,5호선 상일동역,T12,place,37.5566778757215,127.165905758209,확인,상일동역 5호선,17492613,"주소·건물명""상일동역"" — 카카오·네이버가 같은 시설로 확인(3m 차이)"
WC051537,자연휴양림입구 공중화장실,T12,place,34.9881114,127.047112,추정,한천자연휴양림,,"화장실명""자연휴양림입구 공중화장실"" — 네이버에서만 찾음(이름 유사 0.83) — 정확하지 않을 수 있음"
WC051533,정우리(마을)공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC051497,만연산큰재주차장 공중화장실,T12,place,35.0848611,127.001008,추정,만연산큰재주차장 공중화장실,,"화장실명""만연산큰재주차장 공중화장실"" — 네이버에서만 찾음(이름 유사 1.00) — 정확하지 않을 수 있음"
WC047729,한옥마을 자전거대여소 하천 공중화장실,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC047684,약수,T12,check,,,,,,주소로도 시설 이름으로도 판단 못 함 → 도로명 유지(확인 목록)
WC047633,세병공원(물놀이터),T12,place,35.87625402738472,127.13109001249735,확인,세병공원,2046689641,"화장실명""세병공원(물놀이터)"" — 카카오·네이버가 같은 시설로 확인(69m 차이)"
WC047632,세병공원(대로변),T12,place,35.87625402738472,127.13109001249735,확인,세병공원,2046689641,"화장실명""세병공원(대로변)"" — 카카오·네이버가 같은 시설로 확인(69m 차이)"
WC039245,롯데시네마 김포공항 개방화장실,T12,place,37.5637133658076,126.803871637376,확인,롯데시네마 김포공항,21344827,"화장실명""롯데시네마 김포공항 개방화장실"" — 카카오·네이버가 같은 시설로 확인(19m 차이)"
WC039170,9호선 김포공항역 역사 내 화장실,T12,place,37.56196757232288,126.80191361988808,확인,김포공항역 9호선,8237395,"주소·건물명""김포공항역"" — 카카오·네이버가 같은 시설로 확인(87m 차이)"
WC039168,서해선 김포공항역 화장실,T12,place,37.5617956120178,126.804151698874,확인,김포공항역 서해선,284871275,"화장실명""서해선 김포공항역 화장실"" — 카카오·네이버가 같은 시설로 확인(7m 차이)"
