운영기관,노선,역명,화장실행,출처,원본위도,원본경도,주소,위도,경도,좌표출처,카카오장소
부산교통공사,4호선,금사,2,국가철도공단,,,,35.2157859199559,129.1151206096,카카오,금사역 부산4호선
부산교통공사,4호선,낙민,2,국가철도공단,,,,35.1971960342806,129.09132502632,카카오,동래역 동해선
부산교통공사,4호선,동래,2,국가철도공단,,,,35.20561606540984,129.0784743842795,카카오,동래역 부산1호선
부산교통공사,4호선,명장,2,국가철도공단,,,,35.20540841852537,129.1018738053871,카카오,명장역 부산4호선
부산교통공사,4호선,미남,2,국가철도공단,,,,35.2054044586102,129.067995735318,카카오,미남역 부산3호선
부산교통공사,4호선,반여농산물시장,2,국가철도공단,,,,35.2177499579063,129.123995882239,카카오,반여농산물시장역 부산4호선
부산교통공사,4호선,서동,2,국가철도공단,,,,35.2131681497048,129.107524541959,카카오,서동역 부산4호선
부산교통공사,4호선,석대,2,국가철도공단,,,,35.2177499579063,129.123995882239,카카오,반여농산물시장역 부산4호선
부산교통공사,4호선,수안,2,국가철도공단,,,,35.2017370185204,129.083848486855,카카오,수안역 부산4호선
부산교통공사,4호선,안평(고촌주택단지),2,국가철도공단,,,,35.2373686145171,129.17176302749,카카오,안평역 부산4호선
부산교통공사,4호선,영산대(아랫반송),2,국가철도공단,,,,35.22559607721028,129.14611605582886,카카오,영산대역 부산4호선
부산교통공사,4호선,윗반송,2,국가철도공단,,,,35.2323946024307,129.15375363540113,카카오,윗반송역 부산4호선
부산교통공사,4호선,충렬사(안락),2,국가철도공단,,,,35.20028345958105,129.09788161135464,카카오,충렬사역 부산4호선
부산김해경전철주식회사,부산김해경전철,가야대(삼계),2,국가철도공단,,,,35.2668151307555,128.864973471686,카카오,가야대역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,공항,2,국가철도공단,,,,35.1719085341638,128.948563729722,카카오,공항역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,괘법르네시떼(강변공원),2,국가철도공단,,,,35.1632721941138,128.977658179095,카카오,괘법르네시떼역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,김해대학(안동),2,국가철도공단,,,,35.22899663473,128.915582461774,카카오,김해대학역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,김해시청,2,국가철도공단,,,,35.2271218680623,128.890387960522,카카오,김해시청역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,대사,2,국가철도공단,,,,35.2176967415322,128.938390945621,카카오,대사역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,대저,2,국가철도공단,,,,35.2133137085415,128.960972949281,카카오,대저역 부산3호선
부산김해경전철주식회사,부산김해경전철,덕두,2,국가철도공단,,,,35.181994167427,128.95417861657,카카오,덕두역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,등구,2,국가철도공단,,,,35.196153352934,128.963542041197,카카오,등구역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,박물관,2,국가철도공단,,,,35.2400585220082,128.871887125462,카카오,박물관역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,봉황(김해여객터미널),2,국가철도공단,,,,35.2272823463239,128.8742777452,카카오,봉황역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,부원,2,국가철도공단,,,,35.2264942365647,128.883941949222,카카오,부원역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,불암,2,국가철도공단,,,,35.222144212820545,128.92783103353437,카카오,불암역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,사상(서부터미널),2,국가철도공단,,,,35.1625682832279,128.988724714287,카카오,사상역
부산김해경전철주식회사,부산김해경전철,서부산유통지구(금호마을),2,국가철도공단,,,,35.1663703106116,128.954910864535,카카오,서부산유통지구역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,수로왕릉(김해보건소),2,국가철도공단,,,,35.2328195086945,128.872164496608,카카오,수로왕릉역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,연지공원,2,국가철도공단,,,,35.2496404839021,128.869286266039,카카오,연지공원역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,인제대(활천),2,국가철도공단,,,,35.228130760436,128.901688578174,카카오,인제대역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,장신대(화정),2,국가철도공단,,,,35.2595208230408,128.86720149363,카카오,장신대역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,지내,2,국가철도공단,,,,35.2274754567937,128.923761776687,카카오,지내역 부산김해경전철
부산김해경전철주식회사,부산김해경전철,평강,2,국가철도공단,,,,35.2140387478609,128.950681581985,카카오,평강역 부산김해경전철
코레일,수인분당,가천대,2,국가철도공단,,,,37.44856169280611,127.1266967573021,카카오,가천대역 수인분당선
코레일,수인분당,강남구청,2,국가철도공단,,,,37.51721617197854,127.0413109462156,카카오,강남구청역 7호선
코레일,수인분당,개포동,2,국가철도공단,,,,37.4891394691891,127.066120707828,카카오,개포동역 수인분당선
코레일,수인분당,고색,2,국가철도공단,,,,37.2497717717764,126.980572516343,카카오,고색역 수인분당선
코레일,수인분당,구룡,2,국가철도공단,,,,37.4870274262116,127.059492941655,카카오,구룡역 수인분당선
코레일,수인분당,구성,2,국가철도공단,,,,37.298978850791976,127.10569583571818,카카오,구성역 수인분당선
코레일,수인분당,기흥(백남준아트센터),2,국가철도공단,,,,37.2754972009506,127.115955078051,카카오,기흥역 수인분당선
코레일,수인분당,남동인더스파크,2,국가철도공단,,,,37.4077423820652,126.695227491501,카카오,남동인더스파크역 수인분당선
코레일,수인분당,달월,2,국가철도공단,,,,37.3800267658985,126.74540347645,카카오,달월역 수인분당선
코레일,수인분당,대모산입구,2,국가철도공단,,,,37.4915500752654,127.073070274916,카카오,대모산입구역 수인분당선
코레일,수인분당,도곡,2,국가철도공단,,,,37.49097398162934,127.05549883514037,카카오,도곡역 3호선
코레일,수인분당,망포,2,국가철도공단,,,,37.245654330704845,127.0573246372016,카카오,망포역 수인분당선
코레일,수인분당,매교,2,국가철도공단,,,,37.26548288735742,127.01589041884137,카카오,매교역 수인분당선
코레일,수인분당,매탄권선,2,국가철도공단,,,,37.2525055074191,127.040808657326,카카오,매탄권선역 수인분당선
코레일,수인분당,모란,4,국가철도공단,,,,37.4340382896277,127.129970457799,카카오,모란역 8호선
코레일,수인분당,미금(분당서울대병원),2,국가철도공단,,,,37.35007159880101,127.10900662549734,카카오,미금역 수인분당선
코레일,수인분당,보정,2,국가철도공단,,,,37.3127749181936,127.108336816968,카카오,보정역 수인분당선
코레일,수인분당,사리,2,국가철도공단,,,,37.290641235808586,126.85710444456184,카카오,사리역 수인분당선
코레일,수인분당,상갈(루터대학교),2,국가철도공단,,,,37.261811831367,127.108737254546,카카오,상갈역 수인분당선
코레일,수인분당,서울숲,2,국가철도공단,,,,37.543645796605,127.044746216358,카카오,서울숲역 수인분당선
코레일,수인분당,서현,2,국가철도공단,,,,37.3850154269126,127.123431479636,카카오,서현역 수인분당선
코레일,수인분당,선릉,2,국가철도공단,,,,37.505167825521674,127.04870992465413,카카오,선릉역 수인분당선
코레일,수인분당,선정릉(한국과학창의재단),2,국가철도공단,,,,37.5109326388803,127.043627289129,카카오,선정릉역 수인분당선
코레일,수인분당,소래포구,2,국가철도공단,,,,37.4009402347666,126.733492081979,카카오,소래포구역 수인분당선
코레일,수인분당,송도,2,국가철도공단,,,,37.4299616326114,126.654675713707,카카오,송도역 수인분당선
코레일,수인분당,수내(한국잡월드),2,국가철도공단,,,,37.37885579622079,127.11471396543492,카카오,수내역 수인분당선 4번출구
코레일,수인분당,수서,2,국가철도공단,,,,37.48549612670822,127.10437056849396,카카오,수서역
코레일,수인분당,수원,6,국가철도공단,,,,37.2657903079673,127.000094700292,카카오,수원역
코레일,수인분당,수원시청(경기도문화의전당),2,국가철도공단,,,,37.2619226180172,127.030857188083,카카오,수원시청역 수인분당선
코레일,수인분당,숭의(인하대병원),2,국가철도공단,,,,37.460799611154286,126.63841022084426,카카오,숭의역 수인분당선
코레일,수인분당,신갈,2,국가철도공단,,,,37.2861483619847,127.111284750107,카카오,신갈역 수인분당선
코레일,수인분당,신포,2,국가철도공단,,,,37.46845273050242,126.6245325645261,카카오,신포역 수인분당선
코레일,수인분당,안산,2,국가철도공단,,,,37.32685867641246,126.7892163493839,카카오,안산역 4호선
코레일,수인분당,압구정로데오,2,국가철도공단,,,,37.5275184818021,127.0406027693898,카카오,압구정로데오역 수인분당선
코레일,수인분당,야목,2,국가철도공단,,,,37.26142357651916,126.88377452514744,카카오,야목역 수인분당선
코레일,수인분당,야탑,2,국가철도공단,,,,37.4113736407028,127.128742990837,카카오,야탑역 수인분당선
코레일,수인분당,어천,2,국가철도공단,,,,37.250087850398565,126.90880114149965,카카오,어천역 수인분당선
코레일,수인분당,연수,4,국가철도공단,,,,37.41792798381812,126.67874745918827,카카오,연수역 수인분당선
코레일,수인분당,영통(경희대),2,국가철도공단,,,,37.25115893863918,127.07194702561456,카카오,영통역 수인분당선 2번출구
코레일,수인분당,오리,2,국가철도공단,,,,37.3398305519823,127.108948940053,카카오,오리역 수인분당선
코레일,수인분당,오목천,2,국가철도공단,,,,37.2433596329495,126.963902835862,카카오,오목천역 수인분당선
코레일,수인분당,원인재,2,국가철도공단,,,,37.4123688782408,126.687889114089,카카오,원인재역 인천1호선
코레일,수인분당,월곶,2,국가철도공단,,,,37.3918207044367,126.742707561155,카카오,월곶역 수인분당선
코레일,수인분당,이매(성남아트센터),2,국가철도공단,,,,37.3947135146921,127.127318661399,카카오,이매역 경강선
코레일,수인분당,인천,2,국가철도공단,,,,37.476166712082836,126.61682219568799,카카오,인천역 1호선
코레일,수인분당,인천논현,2,국가철도공단,,,,37.4006589466073,126.722452080127,카카오,인천논현역 수인분당선
코레일,수인분당,인하대,2,국가철도공단,,,,37.4483386165197,126.649763418519,카카오,인하대역 수인분당선
코레일,수인분당,정왕,2,국가철도공단,,,,37.351701334544885,126.74335018635819,카카오,정왕역 4호선
코레일,수인분당,정자,2,국가철도공단,,,,37.3661737923199,127.108097457244,카카오,정자역 수인분당선
코레일,수인분당,죽전(단국대),2,국가철도공단,,,,37.3243773830569,127.107505020642,카카오,죽전역 수인분당선
코레일,수인분당,중앙,2,국가철도공단,,,,37.31599451967913,126.83883035405907,카카오,중앙역 4호선
코레일,수인분당,청명,2,국가철도공단,,,,37.2595395723925,127.078969000537,카카오,청명역 수인분당선
코레일,수인분당,태평,2,국가철도공단,,,,37.43978918729356,127.12774980543841,카카오,태평역 수인분당선
코레일,수인분당,한티,2,국가철도공단,,,,37.4962857047653,127.052909749417,카카오,한티역 수인분당선
코레일,수인분당,호구포,2,국가철도공단,,,,37.4016421735726,126.708683171095,카카오,호구포역 수인분당선
서울교통공사,1호선,동대문,2,국가철도공단,,,,37.57166940579655,127.0106338108367,카카오,동대문역 1호선
서울교통공사,1호선,동묘앞,8,국가철도공단,,,,37.5732166600283,127.016364227103,카카오,동묘앞역 1호선
서울교통공사,1호선,서울역,2,국가철도공단,,,,37.55332892758497,126.96974961781686,카카오,서울역 공항철도
서울교통공사,1호선,시청,2,국가철도공단,,,,37.56368183746611,126.97559827045151,카카오,시청역 2호선
서울교통공사,1호선,신설동,2,국가철도공단,,,,37.5760299683175,127.024456700382,카카오,신설동역 1호선
서울교통공사,1호선,제기동,2,국가철도공단,,,,37.57817349658033,127.03494949507864,카카오,제기동역 1호선
서울교통공사,1호선,종각,4,국가철도공단,,,,37.570227990912244,126.98315081716676,카카오,종각역 1호선
서울교통공사,1호선,종로3가,4,국가철도공단,,,,37.570420844523,126.992153252476,카카오,종로3가역 1호선
서울교통공사,1호선,종로5가,2,국가철도공단,,,,37.57097610838373,127.00153834521934,카카오,종로5가역 1호선
서울교통공사,1호선,청량리(서울시립대입구),2,국가철도공단,,,,37.580037056302906,127.04472723023305,카카오,청량리역 1호선
코레일,1호선,가능,2,국가철도공단,,,,37.7483963196456,127.044288264841,카카오,가능역 1호선
코레일,1호선,가산디지털단지,2,국가철도공단,,,,37.4803959660982,126.882661758356,카카오,가산디지털단지역 7호선
코레일,1호선,간석,2,국가철도공단,,,,37.46470628162983,126.69351903231802,카카오,간석역 1호선
코레일,1호선,개봉,2,국가철도공단,,,,37.4946417150651,126.858715959622,카카오,개봉역 1호선
코레일,1호선,관악,4,국가철도공단,,,,37.41956795517324,126.90849999541258,카카오,관악역 1호선
코레일,1호선,광명,16,국가철도공단,,,,37.416196233927124,126.88468123606266,카카오,광명역
코레일,1호선,광운대,2,국가철도공단,,,,37.6238373628149,127.061695160651,카카오,광운대역 1호선
코레일,1호선,구일,4,국가철도공단,,,,37.496254517687,126.86969110539,카카오,구일역 1호선
코레일,1호선,군포,2,국가철도공단,,,,37.35419227847359,126.948517502286,카카오,군포역 1호선
코레일,1호선,금천구청,2,국가철도공단,,,,37.4561943743749,126.893608614581,카카오,금천구청역 1호선
코레일,1호선,남영,2,국가철도공단,,,,37.540566672483216,126.97133096608212,카카오,남영역 1호선
코레일,1호선,노량진,2,국가철도공단,,,,37.5135856714992,126.940893179777,카카오,노량진역 9호선
코레일,1호선,녹양,2,국가철도공단,,,,37.759385253302,127.042279351606,카카오,녹양역 1호선
코레일,1호선,녹천,4,국가철도공단,,,,37.644633445567656,127.05138201885734,카카오,녹천역 1호선
코레일,1호선,당정,2,국가철도공단,,,,37.343689819399884,126.94837119045768,카카오,당정역 1호선
코레일,1호선,대방,2,국가철도공단,,,,37.51335413975466,126.92649449142719,카카오,대방역 1호선
코레일,1호선,덕계,2,국가철도공단,,,,37.8187525814885,127.056691678415,카카오,덕계역 1호선
코레일,1호선,덕정,2,국가철도공단,,,,37.8431876500694,127.06155932141,카카오,덕정역 1호선
코레일,1호선,도봉,4,국가철도공단,,,,37.6792119046658,127.045534886672,카카오,도봉역 1호선
코레일,1호선,도봉산,2,국가철도공단,,,,37.68951167833238,127.04606271663916,카카오,도봉산역 1호선
코레일,1호선,도원,2,국가철도공단,,,,37.46877255664296,126.64253515710824,카카오,도원역 1호선
코레일,1호선,도화,2,국가철도공단,,,,37.4661175111199,126.668575935273,카카오,도화역 1호선
코레일,1호선,독산,2,국가철도공단,,,,37.46597376787178,126.88947790336374,카카오,독산역 1호선
코레일,1호선,동두천,2,국가철도공단,,,,37.9276132662293,127.05492800053,카카오,동두천역 1호선
코레일,1호선,동두천중앙,2,국가철도공단,,,,37.9017807357936,127.05642330094,카카오,동두천중앙역 1호선
코레일,1호선,동암,2,국가철도공단,,,,37.4706957867304,126.702889753462,카카오,동암역 1호선
코레일,1호선,동인천,4,국가철도공단,,,,37.475402366741136,126.63261605851727,카카오,동인천역 1호선
코레일,1호선,두정,4,국가철도공단,,,,36.833981274461074,127.14894257701431,카카오,두정역 1호선
코레일,1호선,망월사,6,국가철도공단,,,,37.7102191609902,127.047418285506,카카오,망월사역 1호선
코레일,1호선,명학,4,국가철도공단,,,,37.3844604191546,126.935592791667,카카오,명학역 1호선
코레일,1호선,방학,4,국가철도공단,,,,37.6674383662755,127.044321721307,카카오,방학역 1호선
코레일,1호선,배방,2,국가철도공단,,,,36.7776965014173,127.052788090648,카카오,배방역 1호선
코레일,1호선,백운,2,국가철도공단,,,,37.483342495597,126.707294407871,카카오,백운역 1호선
코레일,1호선,병점,2,국가철도공단,,,,37.206754501269934,127.03320150038793,카카오,병점역 1호선
코레일,1호선,보산,2,국가철도공단,,,,37.914144018035586,127.0571810247491,카카오,보산역 1호선
코레일,1호선,봉명,2,국가철도공단,,,,36.8014198330363,127.1360381121,카카오,봉명역 1호선
코레일,1호선,부개,2,국가철도공단,,,,37.488477043182,126.740730089704,카카오,부개역 1호선
코레일,1호선,부천,2,국가철도공단,,,,37.483989787369545,126.78308287157131,카카오,부천역 1호선
코레일,1호선,부평,6,국가철도공단,,,,37.4894490429055,126.724331088618,카카오,부평역 1호선
코레일,1호선,서동탄,2,국가철도공단,,,,37.1957351505295,127.051856779194,카카오,서동탄역 1호선
코레일,1호선,서정리,2,국가철도공단,,,,37.0570430531415,127.052927007911,카카오,서정리역
코레일,1호선,석계,2,국가철도공단,,,,37.61500552731744,127.06568946412851,카카오,석계역 1호선
코레일,1호선,석수,4,국가철도공단,,,,37.43509293822681,126.90232078368835,카카오,석수역 1호선
코레일,1호선,성균관대,4,국가철도공단,,,,37.3003290017027,126.971022000022,카카오,성균관대역 1호선
코레일,1호선,성환,2,국가철도공단,,,,36.9161367869934,127.126886792061,카카오,성환역
코레일,1호선,세류,2,국가철도공단,,,,37.243872520123844,127.01379969649852,카카오,세류역 1호선
코레일,1호선,세마,4,국가철도공단,,,,37.1871352848477,127.043426817312,카카오,세마역 1호선
코레일,1호선,소사,2,국가철도공단,,,,37.48280123201647,126.79564653125107,카카오,소사역 1호선
코레일,1호선,소요산,2,국가철도공단,,,,37.9488975919392,127.061128608638,카카오,소요산역 1호선
코레일,1호선,송내,4,국가철도공단,,,,37.48764140324914,126.75315944764172,카카오,송내역 1호선
코레일,1호선,송탄,2,국가철도공단,,,,37.0757126572027,127.05428046136659,카카오,송탄역 1호선
코레일,1호선,수원,4,국가철도공단,,,,37.2657903079673,127.000094700292,카카오,수원역
코레일,1호선,신길,2,국가철도공단,,,,37.51678703217714,126.91836721069228,카카오,신길역 1호선
코레일,1호선,신도림,2,국가철도공단,,,,37.508908482648,126.891312500851,카카오,신도림역 1호선
코레일,1호선,신이문,2,국가철도공단,,,,37.6017816437084,127.067398003775,카카오,신이문역 1호선
코레일,1호선,신창(순천향대),2,국가철도공단,,,,36.7696422998843,126.951393082675,카카오,신창역 1호선
코레일,1호선,쌍용(나사렛대),2,국가철도공단,,,,36.7937257780754,127.121378271233,카카오,쌍용역 1호선
코레일,1호선,아산,2,국가철도공단,,,,36.79434469820448,127.10444383891124,카카오,천안아산역
코레일,1호선,안양,2,국가철도공단,,,,37.4018568034268,126.922643794145,카카오,안양역
코레일,1호선,양주,2,국가철도공단,,,,37.7741421622165,127.044721319691,카카오,양주역 1호선
코레일,1호선,역곡,2,국가철도공단,,,,37.48531525961914,126.81205931841492,카카오,역곡역 1호선
코레일,1호선,연천,2,국가철도공단,,,,38.1006071628556,127.073673786091,카카오,연천역 1호선
코레일,1호선,영등포,10,국가철도공단,,,,37.515682796141235,126.9078782908411,카카오,영등포역
코레일,1호선,오류동,2,국가철도공단,,,,37.49439720933549,126.84480744815397,카카오,오류동역 1호선
코레일,1호선,오산,2,국가철도공단,,,,37.1455280131333,127.066815431787,카카오,오산역
코레일,1호선,오산대,2,국가철도공단,,,,37.1693504386917,127.063075726398,카카오,오산대역 1호선
코레일,1호선,온수,2,국가철도공단,,,,37.4919675365056,126.823847928009,카카오,온수역 7호선
코레일,1호선,온양온천,2,국가철도공단,,,,36.780505234556,127.003185952248,카카오,온양온천역
코레일,1호선,외대앞,2,국가철도공단,,,,37.596274142656114,127.06369251145765,카카오,외대앞역 1호선
코레일,1호선,용산,8,국가철도공단,,,,37.5300763645794,126.964824061815,카카오,용산역
코레일,1호선,월계,4,국가철도공단,,,,37.6332775453974,127.058857087601,카카오,월계역 1호선
코레일,1호선,의왕,2,국가철도공단,,,,37.3203421132836,126.9479765012,카카오,의왕역 1호선
코레일,1호선,의정부,4,국가철도공단,,,,37.7378795089645,127.046119896907,카카오,의정부역
코레일,1호선,인천,2,국가철도공단,,,,37.476166712082836,126.61682219568799,카카오,인천역 1호선
코레일,1호선,전곡,2,국가철도공단,,,,38.0245988904079,127.071368762676,카카오,전곡역 (폐역)
코레일,1호선,제물포,2,국가철도공단,,,,37.466819329634994,126.65749387411809,카카오,제물포역 1호선
코레일,1호선,주안,4,국가철도공단,,,,37.46505238644672,126.67996793218974,카카오,주안역 1호선
코레일,1호선,중동,2,국가철도공단,,,,37.486681622773176,126.76453398304898,카카오,중동역 1호선
코레일,1호선,지행,4,국가철도공단,,,,37.892342734325595,127.05579309162063,카카오,지행역 1호선
코레일,1호선,직산,2,국가철도공단,,,,36.8709328418739,127.143823728817,카카오,직산역 1호선
코레일,1호선,진위,2,국가철도공단,,,,37.1100790285838,127.062355993621,카카오,진위역 1호선
코레일,1호선,천안,4,국가철도공단,,,,36.80907913057255,127.14677293470254,카카오,천안역
코레일,1호선,청산,2,국가철도공단,,,,37.9950890028797,127.074273958107,카카오,청산역 1호선
코레일,1호선,탕정,2,국가철도공단,,,,36.7882087107804,127.08439248328,카카오,탕정역 1호선
코레일,1호선,평택,2,국가철도공단,,,,36.99064515021194,127.08557042067781,카카오,평택역
코레일,1호선,평택지제,2,국가철도공단,,,,37.0187818090483,127.069832738374,카카오,평택지제역
코레일,1호선,화서,2,국가철도공단,,,,37.2840016829776,126.9896120326472,카카오,화서역 1호선
코레일,1호선,회기,2,국가철도공단,,,,37.5897962196601,127.058048369273,카카오,회기역 1호선
코레일,1호선,회룡,2,국가철도공단,,,,37.7238058806629,127.047295368138,카카오,회룡역 1호선
서울교통공사,2호선,강남,2,국가철도공단,,,,37.49808633653005,127.02800140627488,카카오,강남역 2호선
서울교통공사,2호선,강변(동서울터미널),2,국가철도공단,,,,37.5351180385975,127.094741101863,카카오,강변역 2호선
서울교통공사,2호선,건대입구,2,국가철도공단,,,,37.54040751726388,127.06920291650829,카카오,건대입구역 2호선
서울교통공사,2호선,교대(법원.검찰청),2,국가철도공단,,,,37.4927431676548,127.013867969161,카카오,교대역 3호선
서울교통공사,2호선,구로디지털단지,2,국가철도공단,,,,37.4852605752505,126.901473080039,카카오,구로디지털단지역 2호선
서울교통공사,2호선,구의(광진구청),2,국가철도공단,,,,37.5371752725594,127.086180837795,카카오,구의역 2호선
서울교통공사,2호선,낙성대,2,국가철도공단,,,,37.4770932409965,126.963523905001,카카오,낙성대역 2호선
서울교통공사,2호선,당산,2,국가철도공단,,,,37.5347843171332,126.902611795523,카카오,당산역 2호선
서울교통공사,2호선,대림(구로구청),2,국가철도공단,,,,37.4928430008915,126.896722858042,카카오,대림역 7호선
서울교통공사,2호선,도림천,2,국가철도공단,,,,37.5145080414761,126.882649092584,카카오,도림천역 2호선
서울교통공사,2호선,동대문역사문화공원,2,국가철도공단,,,,37.56566440553802,127.00900417014896,카카오,동대문역사문화공원역 2호선
서울교통공사,2호선,뚝섬,2,국가철도공단,,,,37.547241554679,127.04738727881,카카오,뚝섬역 2호선
서울교통공사,2호선,문래,2,국가철도공단,,,,37.5179757181801,126.894778820701,카카오,문래역 2호선
서울교통공사,2호선,방배,2,국가철도공단,,,,37.4814561268152,126.997553345516,카카오,방배역 2호선
서울교통공사,2호선,봉천,2,국가철도공단,,,,37.4824725161034,126.941686527151,카카오,봉천역 2호선
서울교통공사,2호선,사당,4,국가철도공단,,,,37.47656223234824,126.98155858357366,카카오,사당역 2호선
서울교통공사,2호선,삼성(무역센터),2,국가철도공단,,,,37.508822740225305,127.06302321147605,카카오,삼성역 2호선
서울교통공사,2호선,상왕십리,2,국가철도공단,,,,37.56443666620397,127.02927241035283,카카오,상왕십리역 2호선
서울교통공사,2호선,서울대입구(관악구청),2,국가철도공단,,,,37.4812845080678,126.952713197762,카카오,서울대입구역 2호선
서울교통공사,2호선,서초,2,국가철도공단,,,,37.4918499338918,127.007662120039,카카오,서초역 2호선
서울교통공사,2호선,선릉,2,국가철도공단,,,,37.505167825521674,127.04870992465413,카카오,선릉역 수인분당선
서울교통공사,2호선,성수,2,국가철도공단,,,,37.5445888153751,127.056066999327,카카오,성수역 2호선
서울교통공사,2호선,시청,4,국가철도공단,,,,37.56368183746611,126.97559827045151,카카오,시청역 2호선
서울교통공사,2호선,신답,2,국가철도공단,,,,37.5698386846442,127.047080117369,카카오,신답역 2호선
서울교통공사,2호선,신당,2,국가철도공단,,,,37.5656730531732,127.019477533278,카카오,신당역 2호선
서울교통공사,2호선,신대방,2,국가철도공단,,,,37.48765046104574,126.91350747615147,카카오,신대방역 2호선
서울교통공사,2호선,신도림,4,국가철도공단,,,,37.508908482648,126.891312500851,카카오,신도림역 1호선
서울교통공사,2호선,신림,2,국가철도공단,,,,37.484267135140364,126.9297453749671,카카오,신림역 2호선
서울교통공사,2호선,신설동,2,국가철도공단,,,,37.5760299683175,127.024456700382,카카오,신설동역 1호선
서울교통공사,2호선,신정네거리,2,국가철도공단,,,,37.5202231231721,126.852889567642,카카오,신정네거리역 2호선
서울교통공사,2호선,신촌,2,국가철도공단,,,,37.555198169366435,126.93698075993808,카카오,신촌역 2호선
서울교통공사,2호선,아현,2,국가철도공단,,,,37.55740617797663,126.95614644008904,카카오,아현역 2호선
서울교통공사,2호선,양천구청,2,국가철도공단,,,,37.5123888716808,126.865722369229,카카오,양천구청역 2호선
서울교통공사,2호선,역삼,2,국가철도공단,,,,37.5006744185994,127.03646946847,카카오,역삼역 2호선
서울교통공사,2호선,영등포구청,2,국가철도공단,,,,37.5258305311402,126.89667739939,카카오,영등포구청역 2호선
서울교통공사,2호선,왕십리,2,국가철도공단,,,,37.561268363317176,127.03710337610202,카카오,왕십리역 2호선
서울교통공사,2호선,용답,2,국가철도공단,,,,37.562122776762756,127.05088954367504,카카오,용답역 2호선
서울교통공사,2호선,용두(동대문구청),8,국가철도공단,,,,37.5740621283646,127.038275698211,카카오,용두역 2호선
서울교통공사,2호선,을지로3가,2,국가철도공단,,,,37.56629149790628,126.99098443539428,카카오,을지로3가역 2호선
서울교통공사,2호선,을지로4가,2,국가철도공단,,,,37.5666405038268,126.997632059113,카카오,을지로4가역 2호선
서울교통공사,2호선,을지로입구,2,국가철도공단,,,,37.566035517712955,126.9821953112953,카카오,을지로입구역 2호선
서울교통공사,2호선,이대,2,국가철도공단,,,,37.556814718869,126.94642954546576,카카오,이대역 2호선
서울교통공사,2호선,잠실(송파구청),2,국가철도공단,,,,37.51331105877401,127.10023101886318,카카오,잠실역 2호선
서울교통공사,2호선,잠실나루,2,국가철도공단,,,,37.5207124124456,127.103808749487,카카오,잠실나루역 2호선
서울교통공사,2호선,잠실새내,2,국가철도공단,,,,37.5116263587296,127.086314327913,카카오,잠실새내역 2호선
서울교통공사,2호선,종합운동장,4,국가철도공단,,,,37.5111446632705,127.073849447402,카카오,종합운동장역 2호선
서울교통공사,2호선,충정로(경기대입구),2,국가철도공단,,,,37.56042867918723,126.96303964820936,카카오,충정로역 5호선
서울교통공사,2호선,한양대,2,국가철도공단,,,,37.5557159860408,127.043639802768,카카오,한양대역 2호선
서울교통공사,2호선,합정,2,국가철도공단,,,,37.54991315995173,126.91445406513526,카카오,합정역 2호선
서울교통공사,2호선,홍대입구,2,국가철도공단,,,,37.5568707448873,126.923778562273,카카오,홍대입구역 2호선
서울교통공사,3호선,가락시장,4,국가철도공단,,,,37.4930992522183,127.118262745146,카카오,가락시장역 8호선
서울교통공사,3호선,경복궁(정부서울청사),2,국가철도공단,,,,37.5758061234865,126.973691352767,카카오,경복궁역 3호선
서울교통공사,3호선,경찰병원,4,국가철도공단,,,,37.4960049150853,127.124482397777,카카오,경찰병원역 3호선
서울교통공사,3호선,교대(법원.검찰청),2,국가철도공단,,,,37.4927431676548,127.013867969161,카카오,교대역 3호선
서울교통공사,3호선,구파발,2,국가철도공단,,,,37.6364357889145,126.918852820009,카카오,구파발역 3호선
서울교통공사,3호선,금호,2,국가철도공단,,,,37.548260922874086,127.01582916945283,카카오,금호역 3호선
서울교통공사,3호선,남부터미널(예술의전당),2,국가철도공단,,,,37.4851996335293,127.01620028391,카카오,남부터미널역 3호선
서울교통공사,3호선,녹번,2,국가철도공단,,,,37.6008067681825,126.935828008217,카카오,녹번역 3호선
서울교통공사,3호선,대청,2,국가철도공단,,,,37.49370832148055,127.07952812085006,카카오,대청역 3호선
서울교통공사,3호선,대치,2,국가철도공단,,,,37.4944966528582,127.063203409529,카카오,대치역 3호선
서울교통공사,3호선,도곡,2,국가철도공단,,,,37.49097398162934,127.05549883514037,카카오,도곡역 3호선
